ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΜΥΡΑΣ ΓΕΩΡΓΙΟΣ του Στυλιανού,ΕΞΑΡΧΟΥ ΕΛΙΣΑΒΕΤ (ΕΛΣΑ) του Δημητρίου,ΚΕΦΑΛΑ ΜΑΡΙΑ-ΑΛΕΞΑΝΔΡΑ του Στεφάνου,ΚΟΡΤΖΗ ΑΝΤΩΝΙΑ του Δημητρίου,ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Γεωργίου,ΣΕΪΤΑΡΙΔΗΣ ΓΕΩΡΓΙΟΣ (ΓΙΟΥΡΚΑΣ) του Δημητρίου,ΤΑΣΟΥΛΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αναστασίου,ΣΥΡΙΖΑ,ΑΛΜΠΑΝΗΣ ΤΡΙΑΝΤΑΦΥΛΛΟΣ του Αθανασίου,ΓΡΙΒΑΣ ΧΡΗΣΤΟΣ του Νικολάου,ΜΑΚΗ ΚΩΣΤΟΥΛΑ του Γεωργίου,ΟΙΚΟΝΟΜΟΥ ΑΘΑΝΑΣΙΟΣ του Σωκράτη,ΣΟΥΛΕΛΕ ΑΓΛΑΪΑ (ΛΙΛΑ) του Ανδρέα,ΣΤΕΦΟΣ ΙΩΑΝΝΗΣ του Θεοδώρου,ΤΖΟΥΦΗ ΜΕΡΟΠΗ του Στεφάνου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΓΑΤΣΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΔΗΜΗΤΡΙΟΥ ΔΗΜΗΤΡΙΟΣ του Χρήστου,ΛΙΑΓΚΟΥ ΑΝΘΗ του Πάντου,ΜΑΝΤΑΛΟΒΑΣ ΑΘΑΝΑΣΙΟΣ του Χρήστου,ΜΗΤΣΙΟΥ ΕΥΑΓΓΕΛΙΑ (ΒΑΛΙΑ) του Βασιλείου,ΜΠΑΚΟΛΑ ΝΤΙΝΑ του Μάρκου,ΤΣΙΜΑΡΗΣ ΙΩΑΝΝΗΣ του Παναγιώτη,Κ.Κ.Ε.,ΕΞΑΡΧΟΣ ΝΙΚΟΛΑΟΣ (ΠΑΚΟΣ) του Θεοφάνη,ΛΥΓΔΑ ΑΝΘΟΥΛΑ ΝΙΚΟΛΕΤΑ (ΑΝΘΗ) του Ελευθερίου,ΝΑΚΟΣ ΑΘΑΝΑΣΙΟΣ του Βασιλείου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΒΑΣΙΛΕΙΟΣ του Γεωργίου,ΤΑΣΙΟΥΛΑΣ ΔΗΜΗΤΡΙΟΣ (ΤΑΚΗΣ) του Αναστασίου,ΤΟΥΛΚΙΑΡΙΔΟΥ ΧΡΙΣΤΙΝΑ του Σάββα,ΤΣΟΥΜΑΝΗ ΟΛΓΑ (ΟΛΥ) του Γεωργίου,Ελληνική Λύση - Κ. Βελόπουλος,ΓΙΓΟΥΡΤΑΚΗΣ ΜΙΧΑΗΛ του Χρήστου,ΛΑΜΠΡΟΥ ΒΑΓΙΑ του Αλεξίου,ΣΩΤΗΡΙΟΥ ΒΑΣΙΛΙΚΗ του Χρήστου,ΤΑΤΣΗ ΡΑΪΚΟΥ ΜΑΡΙΑ του Γεωργίου,ΤΣΟΥΡΗΣ ΧΑΡΑΛΑΜΠΟΣ του Βασιλείου,ΤΣΩΤΣΟΥ ΓΕΩΡΓΙΑ του Γρηγορίου,ΦΑΝΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ευάγγελου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΒΕΝΕΤΗΣ ΕΥΑΓΓΕΛΟΣ του Χρήστου,ΓΟΔΕΒΕΝΟΣ ΠΕΤΡΟΣ του Γεωργίου,ΚΟΥΝΟΥΒΕΛΗΣ ΣΑΒΒΑΣ του Παύλου,ΜΠΟΥΚΗ ΕΛΕΝΗ του Φωτίου,ΝΤΑΛΑΓΙΑΝΝΗ ΑΙΚΑΤΕΡΙΝΗ (ΛΙΝΑ) του Γεωργίου,ΤΣΟΥΝΗΣ ΠΑΝΑΓΙΩΤΗΣ (ΒΟΣΤΙΝΙΩΤΗΣ) του Δημητρίου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ ΧΡΗΣΤΟΣ του Ιωάννη,ΜΥΤΑΡΗΣ ΑΝΤΩΝΗΣ του Ιωάννη,ΧΡΙΣΤΟΠΟΥΛΟΥ ΑΡΓΥΡΩ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΚΑΝΔΡΕΛΗ ΠΑΡΑΣΚΕΥΗ του Σωτηρίου,ΜΙΧΟΥ ΦΩΤΕΙΝΗ του Δημητρίου,ΜΠΟΥΤΣΟΡΑΣ ΧΡΗΣΤΟΣ του Παύλου,ΠΑΠΑΝΔΡΕΟΥ ΠΕΤΡΟΣ του Κωνσταντίνου,ΣΤΡΑΤΟΣ ΕΥΣΤΡΑΤΙΟΣ του Δημητρίου,ΤΣΙΛΙΚΑΤΗΣ ΧΡΗΣΤΟΣ του Νικολάου,Ο.Κ.Δ.Ε.,ΚΟΥΤΡΗΣ ΓΕΩΡΓΙΟΣ του Αντωνίου,ΤΖΩΡΤΖΗ ΚΩΝΣΤΑΝΤΙΝΑ του Θεοφίλου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΡΓΥΡΟΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,ΒΛΑΧΑΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΓΚΙΚΑ ΛΟΥΪΖΑ του Δημητρίου,ΓΚΟΥΡΑ ΦΩΤΕΙΝΗ του Βασιλείου,ΖΗΚΟΣ ΝΙΚΟΛΑΟΣ του Αποστόλου,ΗΛΙΑΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΣΥΝΔΡΕΒΕΛΗ ΠΑΡΑΣΚΕΥΗ του Γεωργίου,Κίνημα 21,ΗΛΙΟΠΟΥΛΟΥ ΣΟΦΙΑ του Διονυσίου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΖΟΥΚΗ ΣΤΑΥΡΟΥΛΑ του Ιωάννη,ΚΑΠΑΜΑΣ ΙΩΑΝΝΗΣ του Παναγιώτη,ΜΠΙΤΑΚΟΥ ΑΛΕΞΑΝΔΡΑ του Παναγιώτη,ΝΤΑΛΑΚΟΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΠΑΠΠΑΣ ΦΙΛΙΠΠΟΣ του Χριστοδούλου,ΣΥΝΟΔΙΝΟΣ ΠΑΝΑΓΙΩΤΗΣ του Σταύρου,ΝΙΚΗ,ΕΖΝΕΠΙΔΟΥ ΜΑΡΙΑ του Ραφαήλ,ΚΑΛΛΙΝΤΕΡΗΣ ΓΕΩΡΓΙΟΣ του Χρήστου,ΚΟΡΕΤΣΗ ΦΟΕΡΣΤΕΡ ΟΛΓΑ του Νικολάου,ΤΥΡΟΠΑΝΗΣ ΣΠΗΛΙΟΣ του Δημητρίου,ΦΑΣΟΥΛΗ-ΤΣΑΜΠΑΛΑ ΚΩΝΣΤΑΝΤΙΝΑ του Χαραλάμπους,κοινωνία αξιών,ΠΑΠΑΛΕΚΑΚΟΣ ΠΑΥΛΟΣ του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΚΥΡΙΑΚΟΥ ΝΙΚΟΛΑΟΣ του Βασιλείου,Ο.Α.Κ.Κ.Ε.,ΠΑΓΩΜΕΝΟΣ ΜΙΧΑΗΛ του Θεοδώρου,Μ-Λ Κ.Κ.Ε.,ΓΡΑΒΟΣ ΕΥΑΓΓΕΛΟΣ του Δημοσθένη,Ελλήνων Συνέλευσις,ΒΑΓΓΕΛΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΓΑΣΤΕΡΑΤΟΥ ΧΡΥΣΟΥΛΑ του Νικολάου,ΚΑΤΩΓΙΑΝΝΗΣ ΕΥΑΓΓΕΛΟΣ του Χρήστου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αντωνίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΒΑΪΑ του Αθανασίου,Ένωση Κεντρώων,ΔΗΜΟΣ ΟΔΥΣΣΕΑΣ του Αντωνίου,ΔΟΣΗ ΒΑΣΙΛΙΚΗ του Μενελάου,ΜΑΛΑΜΟΥ ΡΩΞΑΝΗ του Ευαγγέλου,ΤΣΟΥΜΑΣ ΑΝΑΣΤΑΣΙΟΣ του Βασιλείου,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΛΙΟΝΤΟΥ ΕΛΕΝΗ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΛΕΚΚΑΣ ΓΕΩΡΓΙΟΣ του Θεόφιλου,ΝΙΚΑ ΦΩΤΕΙΝΗ του Ιωάννη,ΠΑΠΑΜΙΧΑΗΛ ΑΡΙΣΤΕΙΔΗΣ (ΑΡΗΣ) του Μιχαήλ,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΘΩΜΑΣ ΙΩΑΝΝΗΣ (ΓΙΓΑΣ) του Χρήστου,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΒΟΒΟΛΗΣ ΦΑΙΔΩΝ του Ηλία,Κ.Ο.Τ.Ε.Σ.,ΝΤΟΥΤΣΟΥΛΗΣ ΠΑΝΑΓΙΩΤΗΣ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΝΙΚΑΡΗ ΚΑΛΛΙΟΠΗ του Κωνσταντίνου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΑΝΔΡΕΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Σπυρίδωνα,ΖΗΝΑΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΧΑΤΖΗΚΥΡΙΑΚΟΥ ΣΤΑΥΡΟΥΛΑ του Ηλία,Οικολόγοι Πράσινοι,ΜΟΡΕΛΛΑΣ ΣΤΕΦΑΝΟΣ ΚΥΡΙΑΚΟΣ του Βασιλείου,ΕΑΝ...,ΒΡΕΤΤΟΥ ΜΑΡΙΑ (ΜΑΝΙΑ) του Φραγκίσκου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΔΗΜΟΥ ΑΝΝΑ του Δημητρίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΛΑΜΠΡΟΣ ΧΡΗΣΤΟΣ του Νικολάου
18 - Ιωαννίνων,279 E.T. Δήμου Ιωαννιτών,477,341,15,2,17,324,146,38,3,40,9,40,7,53,94,20,21,10,14,7,26,38,28,6,7,3,2,7,2,6,15,3,2,1,4,2,1,5,11,1,3,3,1,1,3,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,11,6,4,0,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,4,2
18 - Ιωαννίνων,280 E.T. Δήμου Ιωαννιτών,524,392,6,4,10,382,135,38,9,36,17,31,7,49,100,22,22,4,2,12,30,51,51,13,17,4,18,4,7,12,25,8,1,1,3,6,3,6,9,1,1,2,1,3,0,0,16,8,1,2,2,4,1,2,0,0,2,2,0,0,1,1,0,1,0,0,0,6,1,0,0,0,0,0,0,2,1,2,2,0,0,0,1,0,13,5,5,0,5,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,0,1,0,1,1,0,0,0,0,3,1,0,0,1,1,7,3
18 - Ιωαννίνων,281 E.T. Δήμου Ιωαννιτών,525,393,7,2,9,384,142,38,12,45,6,30,10,75,109,34,15,7,14,10,34,49,48,10,8,4,17,11,5,10,24,7,4,2,1,3,2,6,9,2,3,0,3,5,1,1,5,2,1,0,0,0,0,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,16,11,8,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,4,1,1,1,1,0,9,6
18 - Ιωαννίνων,282 E.T. Δήμου Ιωαννιτών,534,376,5,1,6,370,141,38,7,47,20,21,6,65,95,31,8,17,7,8,29,44,54,16,16,7,9,6,7,15,20,6,1,1,3,2,2,7,7,2,0,1,0,3,0,0,8,4,0,0,1,1,0,3,2,0,2,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,1,0,2,2,0,0,0,2,0,11,7,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,5,2,0,3,0,0,1,1,0,0,3,2,0,0,0,0,4,1,1,0,2,0,6,5
18 - Ιωαννίνων,283 E.T. Δήμου Ιωαννιτών,537,381,5,2,7,374,159,38,11,61,17,33,9,69,102,34,16,9,4,6,34,47,33,11,3,6,9,8,2,11,23,7,1,5,6,4,2,6,8,4,1,0,2,2,1,0,11,2,3,2,4,3,2,3,1,0,3,1,1,0,0,0,0,0,0,0,0,7,2,0,2,2,0,2,0,1,1,3,1,0,0,0,0,0,10,6,5,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,9,5
18 - Ιωαννίνων,284 E.T. Δήμου Ιωαννιτών,526,336,5,4,9,327,92,14,7,28,6,28,7,37,108,33,16,11,9,4,38,42,45,13,7,1,8,11,9,14,27,8,6,2,5,2,2,10,10,2,0,0,1,3,0,0,16,1,3,2,5,3,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,3,5,6,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1
18 - Ιωαννίνων,285 E.T. Δήμου Ιωαννιτών,542,382,8,8,16,366,147,49,7,42,19,34,9,39,105,36,16,12,7,9,28,45,42,8,6,0,17,8,2,8,12,5,0,0,2,1,4,5,5,2,0,0,0,3,1,2,10,1,1,0,3,3,0,3,0,0,3,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,1,7,4,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,5,2,0,0,3,3,8,4
18 - Ιωαννίνων,286 E.T. Δήμου Ιωαννιτών,526,343,14,4,18,325,145,46,10,42,23,33,6,58,86,31,11,6,9,7,19,40,43,11,7,3,10,7,4,8,16,5,1,0,3,2,4,8,6,2,1,0,0,1,0,0,5,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,1,1,9,6,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
18 - Ιωαννίνων,287 E.T. Δήμου Ιωαννιτών,525,368,11,3,14,354,140,25,8,44,10,30,6,62,95,43,15,9,8,6,15,48,38,6,7,2,11,4,6,11,26,7,3,1,4,2,1,7,8,1,0,2,0,2,0,0,10,1,1,0,1,4,0,2,1,2,1,2,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,0,0,0,0,9,6,0,2,0,4,0,8,5,3,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,1,1
18 - Ιωαννίνων,288 E.T. Δήμου Ιωαννιτών,537,373,5,4,9,364,127,30,8,40,11,22,7,62,96,35,15,11,9,7,24,45,47,14,6,1,6,13,8,13,28,10,1,2,2,4,4,10,7,0,0,0,1,1,1,0,10,2,2,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,3,1,3,1,0,0,1,0,0,4,2,0,1,0,0,1,13,10,5,0,2,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,0,1,0,0,0,0,2,0,1,0,1,0,0,0,4,1,0,0,0,0,7,4
18 - Ιωαννίνων,289 E.T. Δήμου Ιωαννιτών,538,354,6,5,11,343,135,47,11,31,15,22,13,57,94,26,24,10,8,3,32,43,29,9,5,4,7,5,4,6,25,8,7,2,7,2,5,6,12,3,3,2,2,6,0,0,12,2,1,1,4,4,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,12,6,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,2,0,0,5,0
18 - Ιωαννίνων,290 E.T. Δήμου Ιωαννιτών,545,380,8,4,12,368,153,46,9,47,16,30,10,74,95,31,23,11,6,5,32,47,45,14,4,6,13,7,4,14,17,4,3,1,1,1,3,4,10,2,3,2,0,6,2,0,11,1,0,1,3,3,0,4,0,2,3,2,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,6,3,1,5,0,0,0,0,0,0,2,1,1,0,0,0,3,0,1,0,0,0,5,3
18 - Ιωαννίνων,291 E.T. Δήμου Ιωαννιτών,541,400,4,3,7,393,168,51,12,46,13,40,8,70,89,28,12,9,8,7,29,42,38,10,6,3,7,3,4,8,34,9,0,1,1,2,4,8,8,2,2,1,0,4,0,0,6,2,0,0,2,1,0,3,0,1,2,4,0,0,1,0,0,0,1,1,1,4,1,2,2,0,0,0,1,2,2,6,2,0,0,1,2,0,12,7,6,0,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,0,0,2,1,1,1,0,0,0,0,2,1,0,0,1,0,5,3
18 - Ιωαννίνων,292 E.T. Δήμου Ιωαννιτών,527,349,16,5,21,328,114,26,12,33,9,29,16,43,102,41,23,11,6,8,19,40,39,5,12,3,6,5,9,11,24,9,2,3,2,3,7,12,8,2,3,0,0,3,1,1,9,1,1,0,1,2,0,1,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,7,1,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,3,0,0,0,0,2,2,4,3,0,0,0,0,0,0,0,0,0,0,5,3
18 - Ιωαννίνων,293 E.T. Δήμου Ιωαννιτών,531,378,2,5,7,371,127,28,11,38,16,17,8,55,105,28,14,7,7,6,44,45,47,15,12,1,8,1,11,15,30,13,7,2,4,3,4,9,9,1,3,0,0,2,1,1,9,3,1,0,4,4,0,6,0,1,5,5,1,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,3,2,0,0,0,1,0,6,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,1,1,0,0,1,0,3,2,3,1,1,1,0,0,3,0,0,0,1,0,5,3
18 - Ιωαννίνων,294 E.T. Δήμου Ιωαννιτών,549,363,5,2,7,356,149,29,11,47,11,28,5,61,99,33,26,10,8,2,20,35,38,14,17,1,7,4,1,8,12,1,0,0,3,1,2,2,9,3,2,4,3,1,1,0,5,0,0,0,0,1,1,2,0,0,2,4,0,1,0,1,1,3,1,0,0,5,0,2,2,1,0,0,1,1,0,4,2,0,0,0,1,1,10,4,2,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,3,1,0,0,0,0,1,1,0,0,0,0,4,2
18 - Ιωαννίνων,295 E.T. Δήμου Ιωαννιτών,520,350,5,2,7,343,151,45,25,54,21,29,7,55,82,23,12,13,4,4,24,33,38,14,7,4,16,4,5,10,25,6,4,3,4,2,6,12,5,0,0,0,0,2,0,0,6,0,0,0,1,2,0,2,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,1,0,3,3,3,1,0,1,0,0,0,6,3,1,1,2,2,1,1,0,0,0,0,1,1,1,0,0,0,1,0,2,1,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,6,6
18 - Ιωαννίνων,296 E.T. Δήμου Ιωαννιτών,514,264,5,0,5,259,86,21,4,34,10,19,8,33,71,16,14,4,13,7,20,27,37,7,4,1,9,12,11,11,18,8,1,0,2,0,2,4,10,4,2,1,1,2,0,1,7,2,2,1,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,1,0,0,0,1,1,0,5,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,2,1,1,1,2,1,0,0,2,1,1,0,2,2,7,2
18 - Ιωαννίνων,297 E.T. Δήμου Ιωαννιτών,504,226,7,0,7,219,67,21,5,18,4,13,5,37,53,14,9,4,3,2,14,17,35,15,4,4,12,6,3,11,19,7,3,1,1,3,1,8,5,1,1,0,0,1,1,1,9,2,1,2,2,2,0,2,0,0,0,1,0,0,1,0,0,0,1,0,1,4,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,0,7,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,2,2,0,0,8,1
18 - Ιωαννίνων,298 E.T. Δήμου Ιωαννιτών,504,263,13,1,14,249,81,21,12,41,4,18,5,25,73,26,14,6,6,8,28,22,24,5,3,3,6,3,2,10,22,9,1,1,6,5,3,5,8,3,1,2,0,5,0,2,10,3,1,1,1,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,3,2,3,6,4,2,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,2,2,1,0,0,0,2,1,1,0,1,0,3,2
18 - Ιωαννίνων,299 E.T. Δήμου Ιωαννιτών,511,256,5,4,9,247,81,24,4,33,3,15,6,35,77,27,19,4,1,4,31,27,33,12,8,1,10,6,6,9,12,7,1,2,5,0,1,3,4,1,2,1,0,0,0,1,4,1,0,0,0,1,0,6,2,2,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,3,1,0,0,0,0,4,0,0,0,1,0,7,4
18 - Ιωαννίνων,300 E.T. Δήμου Ιωαννιτών,509,239,5,2,7,232,79,17,6,28,6,19,12,37,78,22,10,5,12,9,34,23,21,4,3,0,2,12,5,2,16,8,2,3,3,1,3,2,6,0,0,2,0,2,0,0,6,3,0,0,2,3,2,4,1,1,3,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,6,1
18 - Ιωαννίνων,301 E.T. Δήμου Ιωαννιτών,507,245,13,1,14,231,74,18,6,14,4,23,4,26,50,17,13,3,2,4,21,15,37,10,4,2,12,13,5,10,16,7,2,2,6,3,2,5,8,0,1,1,1,1,0,0,9,4,1,1,2,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,11,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,0,3,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,5,4
18 - Ιωαννίνων,302 E.T. Δήμου Ιωαννιτών,506,244,6,3,9,235,88,16,4,39,6,18,3,44,66,27,10,6,5,5,11,24,35,4,2,2,13,5,10,18,10,5,2,1,0,0,1,2,2,0,1,0,0,1,0,0,5,2,3,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,1,1,0,2,0,0,0,0,1,0,5,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,2,2,1,0,0,0,7,5
18 - Ιωαννίνων,303 E.T. Δήμου Ιωαννιτών,518,229,2,1,3,226,83,28,4,21,5,16,10,37,63,17,14,5,4,4,29,20,25,2,3,3,8,2,6,4,15,5,2,1,3,0,5,5,10,0,1,0,2,4,1,0,4,1,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,1,0,4,1,0,1,2,1,1,5,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,1
18 - Ιωαννίνων,304 E.T. Δήμου Ιωαννιτών,494,223,4,3,7,216,77,18,8,37,5,16,6,25,60,19,10,4,5,6,25,21,26,7,7,2,8,5,6,4,14,5,1,1,1,1,5,5,7,1,2,0,1,1,0,2,7,1,1,0,2,1,1,2,0,0,1,3,0,1,0,0,1,1,0,0,0,5,0,1,0,0,0,1,2,2,0,3,1,1,0,1,0,1,5,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
18 - Ιωαννίνων,305 E.T. Δήμου Ιωαννιτών,87,79,2,1,3,76,31,7,1,11,3,10,0,16,14,3,3,1,6,1,4,2,24,6,1,3,12,4,4,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
